state,title,text,link
Tennessee,TCA Beef Scholarships,"Three scholarships of $600 will be awarded to outstanding students who are pursuing careers in the beef industry. Fields of study may include education, communications, production, research or any other area involved in the beef industry. The purpose of this program is to identify and encourage talented and thoughtful students who will emerge as industry leaders.
ADVERTISEMENT
Applicants must be a graduating high school senior or full-time undergraduate student enrolled at a two- or four-year institution in Tennessee for the upcoming school year and must have demonstrated a commitment to a career in the beef industry through classes, internships or life experiences. Previous scholarship winners are eligible to apply in subsequent years but preference will be given to new applications. For more information or to apply, please visit the scholarship provider's website.",https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/tennessee/tca-beef-scholarships
Texas,Atlantic Housing Foundation Scholarships,"    Atlantic Housing Foundation Scholarships
    4770 Iberia Ave., Suite 100
    Dallas, TX  75207
    Email:  scholarships@atlantichousing.org
         ***
    Atlantic Housing Foundation offers academic and housing scholarships
    with priority given to Atlantic Housing residents.  Family Gross Income 
    (1040 Tax Return) must be less than 100% of HUD established medium 
    income level for the city/county of residence.  

    Academic Scholarships are open to students of all majors, in addition
    to specific scholarships available to students interested in pursuing
    careers in Education, Music, Art and Design.

    Housing scholarships are only awarded to students attending or planning 
    to attend specific colleges/universities in the cities of Huntsville,
    Denton and San Marcos, while residing at an Atlantic Housing property.
    Freshmen or first year students are not eligible to apply for housing 
    scholarships.

    All applicants must be registered as full-time students at a four-year
    university, technical school or two-year college and expected to 
    maintain a 2.5 GPA, and complete 40 hours of non-profit community
    service prior to applying.

    For more information, visit: www.atlantichousing.org/scholarships.

    Deadline for Applications:  March 31 AND September 30
  ",https://comptroller.texas.gov/programs/education/msp/funding/aid/scholarship/Atlantic_Housing_Fnd.php
Texas,American Chemical Society Scholars Program,"    American Chemical Society Scholars Program
    1155 Sixteenth Street, N.W.
    Washington, DC  20036
    800-227-5558, Ext. 6250
    email: scholars@acs.org
    www.acs.org/scholars

         ***
    Over one hundred scholarships of up to $5,000 per year for under-
    represented minority students planning to pursue undergraduate
    college degrees in the chemical sciences, including 2-year chemical
    technology programs.  Applicants must meet the following requirements:
    be in a minority group; be citizen or permanent resident of the U.S.;
    high school senior, college freshman, sophomore or junior intending to 
    major in chemistry, biochemistry, chemical engineering, materials 
    science, environmental science, toxicology or other discipline centered 
    on chemical science; attend an accredited college or university on a 
    full-time basis; have demonstrated high achievement in chemistry or 
    science; and show evidence of financial need for scholarship aid 
    according to FAFSA (Free Application for Federal Student Aid) 
    guidelines.  

    Selection based on:  interest in the chemical sciences, demonstrated 
    potential for success, overall GPA of 3.0 or better, leadership skills, 
    participation in community service and extracurricular activities and, 
    recommendations, review of transcripts and personal statements.

    Applications are available on our website, www.acs.org/scholars
    November 1 - March 1 annually.

    Deadline:  March 1

  ",https://comptroller.texas.gov/programs/education/msp/funding/aid/scholarship/scamchem.php
Texas,American Legion Auxiliary (Texas) Scholarships,"    American Legion Auxiliary 
    Department of Texas Education Chairman
    P.O. Box 140407
    Austin, TX 78714
    (512) 476-7278
    email:  secretary@alatexas.org 
    www.alatexas.org/programs-scholarships/scholarships/
          ***
    Applicant must be resident of Texas and a child, grandchild or great-
    grandchild of a veteran who served in WWI, WWII, Korea, Vietnam, 
    Lebanon, Grenada, Panama or the Persian Gulf during eligibility dates 
    for membership in the American Legion.  Eligibility is based upon 
    actual need, goals, objectives, character, citizenship, and war service 
    of father, mother, grandfather, grandmother, great-grandfather or 
    great-grandmother.  Scholarships are not limited to students in their 
    senior year of high school.  Anyone meeting eligibility requirements 
    may apply.  Application form for the $500 scholarships must be obtained 
    from the Auxiliary Unit in the community in which the applicant 
    resides.  Visit website for more details.

    Completed application deadline:  May 1

  ",https://comptroller.texas.gov/programs/education/msp/funding/aid/scholarship/scalas.php
Texas,American Legion Oratorical Contest,"    American Legion, Texas
    Oratorical Contest Chairman
    P.O. Box 140527
    Austin, TX  78714-0527
    512-472-4138
         ***
    Annual scholarships for undergraduate studies available to eligible
    high school students under the age of 20, and residing in Texas.  Four
    awards from $500-$2,000.  First place winner to enter state contest 
    earns $2000. State winner to compete in national contest.  National 
    finalists winners are awarded scholarships of $20,000-$25,000.
  
    Basis for selection:  Competition, talent, interest in oratory debate,
    breadth of knowledge, originality, application of knowledge of topic,
    skill in selecting examples and analogies, logic, voice, diction style
    language and delivery.  Applicant must demonstrate patriotism.

    The contest consists of two speeches:  a Prepared Oration and an 
    Assigned Topic.  The Prepared Oration must be on some aspect of the 
    Constitution of the United States with emphasis on the duties and 
    obligations of a citizen to our government.  The Assigned Topic will
    be selected from Articles and Sections as listed under Assigned Topics 
    for the current year's contest.

    For more information visit:  www.americanism@legion.com,
    www.txlegion.org/programs/oratorical or www.legion.org/oratorical.

    Deadline:  December (see website)

  ",https://comptroller.texas.gov/programs/education/msp/funding/aid/scholarship/scaloc.php
Texas,Annual National Washington Crossing Foundation Scholarship Award,"    Washington Crossing Foundation
    P.O. Box 503
    Levittown, PA  19058-0503
    Phone:  215-949-8841
    www.gwcf.org 
         ***
    Scholarships ranging from $500 to $5,000 and other awards, as 
    announced, are available to high school seniors who are United 
    States citizens planning careers in government (local, state, or 
    federal) service.  Students must submit essays not exceeding 300
    words, typed and double spaced, telling why they want to enter
    government service.  Recommendations required.  Visit website above
    or contact the address for an application, and include a stamped,
    self-addressed envelope. 

    Deadline:  Application must be postmarked by January 15. 

  ",https://comptroller.texas.gov/programs/education/msp/funding/aid/scholarship/scwcf.php
Texas,Architects Foundation Diversity Advancement Scholarship,"    Architects Foundation
    1735 New York Avenue, NW
    Washington, DC  20006-5292
    Email: scholarships@architectsfoundation.org
    800-AIA-3837
    https://architectsfoundation.org/scholarships

         ***
    This multi-year scholarship supports high school and undergraduate 
    minority students who are entering, enrolled in, or transferring into
    a NAAB-accredited undergraduate architecture program.  Scholarships may
    be renewed every year until your degree is completed, for up to 5 years 
    ($20,000 total award).

    All applications must be submitted via online portal; see website for 
    details.  For further information regarding this scholarship, please 
    contact scholarships@architectsfoundation.org

    Deadline:  Mid-January 
  ",https://comptroller.texas.gov/programs/education/msp/funding/aid/scholarship/scmds.php
Texas,Texas Department of Transportation's Conditional Grant Program,"    Texas Department of Transportation
    HRD/Employment Opportunities Section
    Conditional Grant Program Coordinator
    125 East 11th Street
    Austin, TX  78701-2483
    Phone:  512-463-8588 or 1-800-558-9368
    https://www.txdot.gov/careers/students.html

           ***
    The Conditional Grant Program is available to eligible full-time 
    students pursuing a degree in civil engineering or a department 
    approved operational discipline at Texas public and private four-year
    institutions.

    To qualify, the student must be economically disadvantaged and agree 
    to work for TxDOT for two years immediately following graduation.  
    Students must have a minimum 3.0 GPA (on a 4.0 scale), a minimum of 
    900 on the SAT, or a minimum of 21 on the ACT.  Students already 
    enrolled in an undergraduate program are eligible if they meet income 
    and other requirements.
    
    Students accepted into the program receive up to $3,000 per semester or 
    $6,000 per academic year, based on financial need.

    Visit website for complete eligibility requirements and to fill out an
    application.  Application Deadline is March 1.

  ",https://comptroller.texas.gov/programs/education/msp/funding/aid/scholarship/sctxdot.php
Texas,Coast Guard Mutual Assistance Education Program,"    Coast Guard Mutual Assistance
    1005 N. Glebe Road, Suite 220
    Arlington, VA 22201-5718
    email: CGMA@cgmahq.org
         ***
    Members may call for application:  703-875-0404 or 800-881-2462

    Information and applications for the three programs listed below
    are also available on the following website:  www.cgmahq.org

    Coast Guard Mutual Assistance operates an education assistance program
    helping Coast Guard families attain their academic goals.  Eligibility
    is extended to active duty, reserve and retired Coast Guard military
    personnel, Coast Guard civilian employees, Coast Guard Auxiliarists,
    and Public Health Service Officers serving with the Coast Guard.

    Supplemental Education Grant (SEG):  The SEG Program reimburses for 
    certain specific costs required by a course of study. Available to 
    eligible individuals on behalf of themselves, their spouses or their
    dependent children.  Student must be enrolled in a college or univer-
    sity undergraduate or postgraduate degree program, pursuing an approved 
    VoTech Training Program, or seeking a GED.  Applications must be 
    processed within 12 months from date of purchase of items.

    CGMA Stafford/PLUS Loan Fee Reimbursement:  Grants provided as a refund
    of the loan fee charged to borrowers for Stafford or PLUS loans.  
    Available to all eligible individuals on behalf of themselves, 
    their spouses and dependent children enrolled at least half time in a
    participating post-secondary educational institution.  Application for 
    refund must be submitted within 12 months after the date loan funds are 
    disbursed to the school.

    CGMA Education Loan:  CGMA will loan up to $6,000, interest free, to 
    eligible students to assist with education expenses. Available to all 
    CGMA eligible individuals on behalf of themselves or eligible family 
    members.  The student must be enrolled in an Associate, Bachelor or 
    Graduate degree program at a regionally or nationally accredited 
    college or university, or in a Department of Veterans Affairs or 
    Department of Education approved Vocational Technical Training (VoTech)
    program.  

    Some restrictions apply; see website for more information.
  ",https://comptroller.texas.gov/programs/education/msp/funding/aid/scholarship/fdfdslp.php
Texas,"Coca-Cola Scholars Foundation, Inc.","    Coca-Cola Scholars Foundation, Inc.
    E-mail:  scholars@coca-cola.com
    www.coca-colascholarsfoundation.org/apply
    800-306-2653
         ***
    The Coca-Cola Scholars Program is an achievement-based scholarship 
    awarded to graduating high school seniors.  Students are recognized for 
    their capacity to lead and serve, and their commitment to making a 
    significant impact on their schools and communities.  Each year 150 
    Coca-Cola Scholars are selected to receive this $20,000 scholarship. 
    Visit the website above for more detailed requirements and application 
    instructions.  Applications are available online beginning in August 
    with an application deadline of October 31. 
  ",https://comptroller.texas.gov/programs/education/msp/funding/aid/scholarship/scccsf.php
Texas,Colburn-Pledge Music Scholarship Foundation,"         ***
    Awards totaling approximately $3,000 will be awarded among several 
    students.  Applicant must be a resident of Texas; studying a bowed 
    string instrument (violin, viola, cello, bass) in classical music with 
    the intention of becoming a professional musician; in need of financial 
    aid (provide evidence); and above all, possess genuine musical talent. 
    Applicants may be under high school age, high school age, or college 
    students.  Out-of-state residents are ineligible; however, Texas 
    residents may attend out-of-state music schools and music camps.  

    For 2021, auditions will be conducted by means of 15"" videos submitted
    to a panel of professional performing musicians in San Antonio, Texas.
    Videos must be uploaded to YouTube or similar internet sites.  

    Deadline for preliminary application material deadline - April 30
    Deadline for the URL video to be submitted via email - June 10
  ",https://comptroller.texas.gov/programs/education/msp/funding/aid/scholarship/sccpms.php
Texas,DECA Scholarship Awards,"    Distributive Education Clubs of America (DECA)
    1908 Association Drive
    Reston, VA  20191
    www.DECA.org
         ***
    DECA's scholarship program provides over $200,000 in scholarships at
    the International Career Development Conference (ICDC) each year.  Many
    corporate partners of DECA provide scholarships through the DECA
    Scholarship Program.  DECA Inc. administers the program based on guide-
    lines set by the donor.  DECA Scholarships are strictly merit based.  
    Must be a current national member of DECA.  Scholarship applications 
    are available online in at www.deca.org in September.

    Deadline:  January 14, check website for possible updates

  ",https://comptroller.texas.gov/programs/education/msp/funding/aid/scholarship/scdeca.php
Texas,Don't Mess With Texas Scholarship,"    1-800-CLEAN-TX
    www.dontmesswithtexas.org
         ***  
    The Don't Mess With Texas Scholarship recognizes the achievements of
    high school seniors who take a leadership role in preventing litter
    in their schools and communities.  Any Texas high school senior
    currently attending public, private or home school and planning to
    attend an accredited Texas college or university next year may apply.
    Student essays should describe creative and/or sustainable solutions
    to prevent litter and build awareness of the Don't Mess With Texas
    initiative.  One $5,000 scholarship, and two $2,000 scholarships
    will be awarded.  Visit website for more information about the 
    scholarship and application process.  

    Application deadline is in March - see website for exact date.
  ",https://comptroller.texas.gov/programs/education/msp/funding/aid/scholarship/DMWTX.php
Texas,Energize Your Education,"    ElectricityPlans.com
    Cypress, TX  77410
    Email:  scholarships@electricityplans.com
         ***

    A one-time scholarship of $500 will be awarded based on the following
    requirements:
        -Student must be a high school senior planning on attending a two
         or four year college degree program in the U.S. in the Fall
        -Minimum of 3.2 GPA on a 4.0 scale
        -Resident of Texas, Ohio or Connecticut
        -Submission of Essay: ""How do you bring positive energy into your
         community to make a difference in the lives of others?""

    Award selection will be based on academic performance (25%), quality 
      and/or content of essay submission (25%), and demonstrated community
      impact (50%)

    For online application and essay requirements, please visit website: 
    https://electricityplans.com/scholarship/

    Deadline for online application:  May 1
  ",https://comptroller.texas.gov/programs/education/msp/funding/aid/scholarship/ElectricityPlans.php
Texas,Allied Van Lines Scholarship,"    Allied Van Lines Scholarship
    One Parkview Plaza
    Oakbrook Terrace, IL  60181
    www.allied.com/scholarship

         ***
    Allied Van Lines will award three scholarships in the amount of $1,000.
    Students must submit a 400-800 word essay, in a personalized informal
    tone, explaining why a career in logistics/supply chain management is
    their college major of choice.  

    Eligibility requirements:  must be a U.S. citizen, receipt of most 
    recent transcripts and submission of essay.  Must also provide 
    verification of full-time enrollment or acceptance to an accredited 
    college or university within the U.S., into an undergraduate degree 
    program in Logistics or equivalent field.  Employees, families of 
    employees, affiliates and agents of Allied Van Lines are not eligible 
    to apply.  Complete details and application are found on website above, 
    or contact Ryan Cox at 630-570-3612 or email scholarships@sirva.com.  

    Deadline:  December 15

  ",https://comptroller.texas.gov/programs/education/msp/funding/aid/scholarship/scallied.php
Texas,"Charles, Lela and Mary Slough Foundation Scholarship","    Scholarship Administrator
    Charles, Lela and Mary Slough Foundation Scholarship
    3600 N. Garfield
    Midland, TX 79705
    email: slough_scholarship@midland.edu
    www.midland.edu/enrollment-aid/paying-college/scholarships/slough.php
         *** 
    The Slough Scholarship Foundation offers scholarships of up to
    $5,000 per year ($2,500 per semester, fall & spring only) for a 
    total of five years or the completion of a Bachelor's Degree or a
    total accumulation of 136 semester hours, whichever comes first. 
    Smaller amounts may be awarded on a one-time basis with no guarantee
    of future awards.

    Required Eligibility Criteria:
    -Must be a U.S. citizen and Texas resident at the time of application
    -Graduate of a Texas High School
    -Copy of official ACT/SAT scores
    -Must complete a FAFSA to demonstrate financial need
    -Must submit an original essay (see website for specifics)
    -Must submit high school GPA converted to 100-point scale (see website)
    -Only completed applications submitted online and all required 
        documents postmarked by April 1 will be accepted.
    -Must not have exceeded more than 112 semester college hours

    Visit the above website for online application and further information.

    Deadline:  April 1 

  ",https://comptroller.texas.gov/programs/education/msp/funding/aid/scholarship/ssloughfoundation.php
Texas,"Alliance for Women in Media, Austin Scholarship","    Austin Alliance for Women in Media
    Austin, TX  78768
    Email:  scholarship@awmaustin.org
         ***

    AWM Austin will award one $5,000 scholarship to a current college
    student studying media or a related field at a university in the Austin
    area (within a 40 mile radius).  Consideration will also be given to 
    students attending other colleges who graduated from an Austin area 
    high school and maintain an Austin area permanent address.

    Requirements:
      -Completed 60+ hours of college credits by December prior to deadline
      -Have an overall GPA of 3.25 or higher, or a 3.0 or higher in their
         declared major courses (on a 4.0 scale)
      -Are currently enrolled as a full-time student with declared major 
         in radio, TV, film, digital media, public relations, advertising, 
         marketing, communications or broadcasting. 
      -Current students with relevant college or professional media work
         experience who intend to pursue careers in the above professions
         may also be considered. 
      -Winner must be present at the Awards Gala in April to accept award.

    Online application and more detailed information can be found on the
         website:  https://awmaustin.org/scholarships

    Deadline for application:  March 2
  ",https://comptroller.texas.gov/programs/education/msp/funding/aid/scholarship/AWM_Austin.php
Texas,Service Academy - Army,"    United States Military Academy
    Attn: Admissions Officer
    606 Thayer Road, Bldg. 606
    West Point, NY  10996
    845-938-4041 or 845-938-4011
    email: admissions@westpoint.edu
    www.westpoint.edu/ or www.usma.edu
         ***
    A congressional or service-connected nomination is required to attend
    West Point. This is due January 31 of the academic year you begin
    college. Admission is based on academic performance, demonstrated 
    leadership potential, physical fitness and receipt of a congressional
    or service-connected nomination. Candidates must be United States 
    citizens, at least 17 and not yet 23 years old on July 1st of the year
    of admission. Candidates must not be married, pregnant or have a legal 
    obligation to support a dependent.  Documentation of citizenship is 
    required.  To compete for admission, candidates must also meet medical 
    and physical qualification standards.  Tuition, room, board, medical 
    and dental care are at no cost; cadet's salary pays for uniforms and 
    books.  Graduates receive a Bachelor of Science degree and a commission 
    as Second Lieutenant in the United States Army. Graduates serve a 
    minimum of five years active duty.  May officially apply to West Point 
    starting January of junior year of high school.

  ",https://comptroller.texas.gov/programs/education/msp/funding/aid/federal-programs/fdsarmy.php
Texas,AlamoPROMISE,"    Alamo Colleges District
    2222 N. Alamo Street
    San Antonio, Texas  78215
    210-212-5266
    www.alamo.edu/promise

         ***
    Through AlamoPROMISE, the Alamo College District is working with local
    government and community partners to ensure access to education for 
    local students by providing the cost of tuition and mandatory fees for 
    up to three years to eligible graduating seniors from the San Antonio
    area who plan on earning an associate degree, certification, courses
    for transfer or workforce training.  See website for participating
    Bexar County schools and eligibility requirements.
    
  ",https://comptroller.texas.gov/programs/education/msp/funding/aid/scholarship/PROMISE.php
Texas,General Information About Federal Financial Aid Programs,"The following programs are supported by the Federal Government and are
available at almost any accredited college or university.  These programs
are administered by the OFFICE OF FINANCIAL AID at the college, and you
should apply directly to that office.  Eligibility for most Federal Student
Aid Programs is based on financial need.

NOTE:  Due to the coronavirus pandemic, updates to federal aid programs may
       occur throughout the upcoming academic year.  It is recommended that
       that students verify information by referencing websites.


    There are three types of Federal Financial Aid available - but, you
    must first apply to be eligible.  Begin early by completing the FAFSA
    form (Free Application for Federal Student Aid) online, as soon as
    possible after October 1, at:

    www.studentaid.gov/h/apply-for-aid/fafsa or contact your school counselor

               THE THREE TYPES OF FINANCIAL STUDENT AID

   GRANTS are financial aid that students don't have to repay.
   LOANS are borrowed money that students must repay with interest.
   WORK-STUDY lets students work and earn money to help pay for school.



Undergraduates may receive all three types of financial aid.  Not all
schools participate in the Federal Student Aid Programs or take part in
all the programs.  To find out which programs (if any) are available,
contact the financial aid office at the school you plan to attend.


APPLICATION PROCESS
Completing your Free Application for Federal Student Aid (FAFSA) will
generate a Student Aid Report (SAR), which is a result of information
provided in your FAFSA application.  The U.S. Department of Education will
send you your SAR, which you should review carefully to make sure it is
correct and complete.  Your complete and correct SAR will contain your
Expected Family Contribution (EFC) - the number used to determine your
federal student aid eligibility.  If additional information is requested,
be sure to respond by any deadlines or you might not receive federal aid.

You cannot receive Federal Student Aid unless all your information is
complete and accurate.  Get free help from your high school counselor,
the financial aid office at the school you plan to attend, or the U.S.
Department of Education at www.ed.gov or call 1-800-433-3243.  Free
help is available any time during the application process. You should
never be asked to pay for help.

The fastest way to complete your FAFSA is online. Paper FAFSA forms are
available from your local library, high school, college or career school;
or by calling the Federal Student Aid Information Center at (800)433-3243.
It can be completed online or downloaded at www.studentaid.gov/h/apply-for-aid/fafsa.
Whether you apply online or by paper, your data will be sent electronically
to the schools you listed on your FAFSA.

Contact the financial aid officer at the school you are interested in
attending and ask if you also should fill out any state financial aid forms
in addition to the FAFSA.  They will review your SAR and prepare a letter
outlining the amount of aid (from all sources) that their school will be
able to offer you.

If you are eligible for federal student financial aid, each school will send you
an award letter.  The award letter tells you the types of financial aid they
will offer and how much you will receive.  This combination of aid is your
financial aid package.


IMPORTANT ANNOUNCEMENTS FROM FAFSA AND
THE U.S. DEPARTMENT OF EDUCATION REGARDING CORONAVIRUS


CHANGES TO YOUR FAMILY'S FINANCIAL SITUATION
If your or your family's financial situation has changed significantly from what
is reflected on your federal income tax return (for example, if you've lost a
job or otherwise experience a drop in income), you may be eligible to have your
financial aid adjusted.  Compete the FAFSA questions as instructed on the
application (including the transfer of tax return and income information),
submit your FAFSA form, then contact the school you plan to attend to discuss how
 your current financial situation has changed.  Note that the school's decision
 is final and cannot be appealed to the U.S. Department of Education.


CORONAVIRUS AND FORBEARANCE INFO FOR STUDENTS, BORROWERS AND PARENTS
The U.S. Department of Education (ED) office of Federal Student Aid has been
actively monitoring the coronavirus/COVID-19 situation.  On August 6, 2021, the
U.S. Department of Education announced a final extension of the Cares Act with
regards to the pause on student loan repayment, interest, and collections until
January 31, 2022. The Department believes this additional time and a definitive
end date will allow borrowers to plan for the resumption of payments and reduce
the risk of delinquency and defaults after restart. The Department will also continue
its work to transition borrowers smoothly back into repayment, by improving student
loan servicing. Borrowers can get the answers to their COVID related questions by
visiting the website:  www.ed.gov/coronavirus/cares-act-emergency-relief.

NOTE:  You do not have to pay to get 0% interest or suspended payments for your
student loans.  Some companies may charge a fee for repayment help for federal
student loans during the pandemic.  These companies are not affiliated with or
endorsed by the U.S. Department of Education (ED)in any way.  Learn more about
avoiding student loan scams. The Federal Trade Commission has a free educational
website, Consumer.gov to help people avoid scams, manage your money, use credit
and loans carefully, and protect your personal information.",https://comptroller.texas.gov/programs/education/msp/funding/aid/federal-programs/fdinfo.php
Texas,Iraq And Afghanistan Service Grant,"    This is a Grant and does not have to be repaid.  If you are 
    not eligible for a Pell Grant but your parent or guardian was 
    a member of the U.S. armed forces and died as a result of military
    service performed in Iraq or Afghanistan after September 11, 2001, 
    you may be eligible for this grant.  

    To receive the grant, you must have been under 24 years old or enrolled 
    in college or career school, at least part-time, at the time of your 
    parent's or guardian's death. The amount of the grant will be equal to 
    the maximum Pell Grant for the award year, although the amount will not 
    exceed your cost of attendance for that award year. 

  ",https://comptroller.texas.gov/programs/education/msp/funding/aid/federal-programs/fdiraqafghan.php
Texas,Air Force ROTC Scholarship Program,"    AFROTC Dallas Representative                         (SAT Code 0548)
    University of North Texas                            (ACT Code 0548)
    1155 Union Circle #311040
    Denton, TX  78203-5017
    940-565-2074
    email: det835@unt.edu
    www.afrotc.com/scholarships
         ***
    Air Force ROTC scholarships help relieve the financial burden of
    college expenses.  Three types of scholarships are offered which
    cover tuition and most lab fees. Scholarships also provide an annual
    textbook allowance of $900, and from $300 to $500 spending cash
    monthly stipend.  Scholarships do not cover room and board expenses.

    General and Academic Requirements:
     - Be a U.S. citizen or able to obtain citizenship (see website)
     - Pass a Department of Defense Medical Examination Review Board
       Medical exam (see website for scheduling)
     - Achieve an SAT® composite score of 1240 or ACT composite of 26
     - Attain a cumulative unweighted GPA of 3.0 or higher
     - Pass the Physical Fitness Assessment, which consists of three
       Events: push-ups, sit-ups and a 1.5 mile run.

    Eligible applicants are contacted to set up a personal scholarship
    interview.  If a student accepts an awarded scholarship, they become
    obligated and agree to specific service requirements of the U.S. Air
    Force ROTC.  Please visit website for more detailed information
    regarding service obligations and application instructions.

    Online application deadline:  January 13,2022

  ",https://comptroller.texas.gov/programs/education/msp/funding/aid/federal-programs/fdafrotcsp.php
Texas,Army ROTC Scholarship Program,"    1-888-944-ARMY (2769)or 502-624-8324
    www.goarmy.com/rotc/scholarships.html

         ***

    The college Four-Year Scholarship is for high school students planning
    on attending a four-year college program.  Contact your high school 
    academic advisor or campus Military Science department for more
    information.

    REQUIREMENTS
      Be a U.S. citizen
      Be between the ages of 17 and 26
      Have a high school GPA of at least 2.50
      Have a high school diploma or equivalent
      Score a minimum of 1000 on the SAT (math/verbal) or 19 on the
        ACT (excluding the required writing test scores)
      Meet physical standards
      Agree to accept a commission and serve in the Army on Active Duty or
        in a Reserve Component (Army Reserve or Army National Guard)

    YOUR COMMITMENT (an eight year service commitment)
      Serve full time in the Army for four years and 4 years Reserves (IRR)
      Selected Cadets may choose to serve part time in the Army Reserve or
        Army National Guard while pursuing a civilian career

    Talk to your campus Military Science department about other ways to
    join Army ROTC and incentives available, including opportunities to
    compete for two-, three-, or four-year scholarships. 

    Deadline for current round of applications:  February

  ",https://comptroller.texas.gov/programs/education/msp/funding/aid/federal-programs/fdarotcsp.php
Texas,Navy-Marine Corps ROTC Scholarship Program,"    Naval Service Training Command
    250 Dallas Street
    Pensacola, FL 32508-5220
    850-452-4000
    800-NAV-ROTC (628-7682)
    www.netc.navy.mil/NSTC/NROTC 

        ***
    Selected applicants for the NROTC scholarship program are awarded a
    scholarship through a highly competitive national selection process.
    Upon graduation, midshipmen who complete all academic requirements in
    the Navy ROTC program are commissioned as Ensigns in the Navy or
    Second Lieutenants in the Marine Corps.  Navy Option midshipmen are 
    required to serve a minimum of five years of military service.
    Marine Corps Option midshipmen and Navy Nurse Corps Option midshipmen
    are required to serve at least four years of active duty.  Recipients 
    receive full tuition and other financial benefits, including an annual 
    stipend for books plus a subsistence allowance each month, which 
    increases as you progress through school.  NROTC scholarships do not 
    pay for room and board or personal items.

    Complete an online application at www.netc.navy.mil/NSTC/NROTC to apply
    for the NROTC 4-year scholarship.  This is only the first step.  
    Contact your local NROTC recruiter for additional requirements.

    Take the SAT or ACT test as early as possible and release scores 
    directly to the NROTC program using Code 0656 on the test registration
    form.  This is the only means of providing these scores.

    For minimum SAT and ACT score requirements, please visit website above.
    Minimum AFQT (Armed Forces Qualification Test) score of 74

    If the noted academic criteria cannot be met, other opportunities exist
    for an NROTC scholarship - please contact your local Navy or Marine
    Recruiter or NROTC Unit.

    Apply to at least 5 NROTC approved colleges or universities you would 
    like to attend.  Acceptance is your responsibility.  It is advisable 
    to apply to your university choices by November 1.

    Check website for scholarship application deadlines.

  ",https://comptroller.texas.gov/programs/education/msp/funding/aid/federal-programs/fdnmrotc.php
Texas,Service Academy - Air Force,"    United States Air Force Academy
    HQ USAFA/RR
    2304 Cadet Drive, Suite 2300
    USAF Academy, CO  80840-5016
    800-443-9266
    Email:  rr_admissions@usafa.edu
    www.academyadmissions.com
         ***
    A candidate must obtain a nomination in a category authorized by law
    before he or she can be considered for appointment.  Completed online
    applications must be received by the Academy prior to December 31 of
    the year of entry.  An applicant must also be between 17 and 23 years
    of age, a U.S. citizen, unmarried with no dependents, of good moral
    character, qualified both academically and medically, and in good
    physical condition.  For nominations, apply to your members in Congress
    or to the Vice-President of the U.S. directly.  Deadlines for
    nomination requests vary with the individual member of Congress;
    however, it is advisable to request a nomination as soon as possible
    after March 1 of your junior year to enter the Academy upon graduation
    from high school.

    There are no tuition charges; the cost, including room, board, and
    medical and dental care, is borne entirely by the U.S. government.  In
    addition, a monthly salary is paid to cadets for supplies, clothing
    and personal expenses.  Careful management of the money covers
    obligations, with only a small amount remaining for personal use.

    All cadets are on full scholarship at the Air Force Academy and must
    live in on-campus dormitories and wear uniforms.  Graduates of the
    four-year service academy receive a Bachelor of Science degree,
    accept an appointment and serve as commissioned officers in the Air
    Force for at least 8 years after graduation, 5 of which must be active
    duty and the remainder as inactive reserve, becoming eligible to
    request separation after 5 years of service.

  ",https://comptroller.texas.gov/programs/education/msp/funding/aid/federal-programs/fdsaf.php
Texas,Alexander Graham Bell Association for the Deaf,"    Alexander Graham Bell Association for the Deaf & Hard of Hearing
    College Scholarship Program
    3417 Volta Place, NW
    Washington, DC  20007
    Phone:  202-337-5220
    FAX: 202-337-8314
    www.agbell.org/connect/
         ***
    AG Bell offers scholarships for full-time students who are deaf and 
    hard of hearing, and whose primary mode of communication is listening 
    and spoken language.  Applicants must have bilateral hearing loss at 
    60dB or higher diagnosed before age 4; have a minimum GPA of 3.25 
    unweighted; attend a mainstream university in pursuit of a four-year 
    undergraduate or graduate degree; and show great character and 
    leadership potential.  Financial need is not relevant, but the programs
    are highly competitive.  

    Please visit the AG Bell website in December for a full description of 
    eligibility requirements and an application.  Deadlines are usually in 
    early March.

  ",https://comptroller.texas.gov/programs/education/msp/funding/aid/scholarship/scagbad.php
Texas,ESA Foundation,"    Epsilon Sigma Alpha (ESA) Foundation
    International Headquarters
    363 W. Drake Road
    Fort Collins, CO  80526
    970-223-2824
    email: esainfo@epsilonsigmaalpha.org
    www.epsilonsigmaalpha.org/scholarships-and-grants/
         ***

    The ESA Foundation awards numerous scholarships annually, and 
    applicants do not have to be an ESA member to apply.  Recipients will 
    be selected based upon character, leadership, service, financial need, 
    scholastic ability, and any special criteria set by a donor.  The
    application process is 100% on-line.

    For a complete list of scholarships available and for more detailed 
    information visit the website or contact Kathy Loyd, Scholarship 
    Chairperson, via email at: kathybloyd@gmail.com, or email Barbara 
    Price, the State Counselor for Texas at esabarbara@swbell.net.

    Scholarship applications are available online in the Fall.  
    Application deadline is February 1.

  ",https://comptroller.texas.gov/programs/education/msp/funding/aid/scholarship/scesaf.php
